date,cpi_index,infl_mom_pct,infl_yoy_pct,fx_usd_avg,fx_mom_pct
2020-02-01,137.402661838527,,,37.2665,-0.0739819859349011
2020-03-01,137.647150560659,0.1779359430600369,,37.21772727272728,-0.1308755243254022
2020-04-01,137.647150560659,0.0,,37.345454545454544,0.3431893403680996
2020-05-01,137.769394921726,0.0888099467145409,,37.75809523809524,1.1049288264478152
2020-06-01,138.013883643858,0.1774622892630972,,37.54545454545455,-0.5631658358288938
2020-07-01,137.891639282792,-0.0885739592557666,,37.55652173913044,0.0294767870302248
2020-08-01,138.013883643858,0.0886524822692802,,37.18476190476191,-0.9898675839866032
2020-09-01,138.62510544919,0.4428697962802319,,36.93681818181818,-0.6667885183150091
2020-10-01,138.869594171323,0.1763668430337928,,36.933181818181815,-0.009844821008853
2020-11-01,140.092037781986,0.880281690140805,,36.93190476190476,-0.0034577477871833
2020-12-01,139.725304698787,-0.2617801047120949,,36.31238095238095,-1.6774759209355783
2021-01-01,140.214282143052,0.3499562554679203,,36.114,-0.5463176668065395
2021-02-01,140.825503948383,0.4359197907581214,2.4911032028465785,35.937,-0.4901146369828857
2021-03-01,140.94774830945,0.0868055555560465,2.397868561279437,35.904782608695655,-0.0896496404940383
2021-04-01,141.069992670516,0.0867302688636328,2.486678507993245,35.889545454545456,-0.0424376727642616
2021-05-01,141.436725753715,0.2599653379550037,2.661934338952854,35.97777777777778,0.2458440810961804
2021-06-01,141.92570319798,0.3457216940361496,2.834366696191504,36.11954545454545,0.3940423381436186
2021-07-01,142.781413725444,0.602928509905154,3.546099290780002,36.08368421052632,-0.099284870747518
2021-08-01,144.126101697174,0.94178082191827,4.428697962799477,36.14523809523809,0.1705864743540175
2021-09-01,145.104056585704,0.6785411365560989,4.673721340387904,36.13181818181818,-0.0371277493996569
2021-10-01,145.348545307837,0.1684919966304487,4.665492957746342,36.104,-0.0769908164549026
2021-11-01,146.5709889185,0.8410428931875158,4.624781849912618,36.12318181818182,0.0531293435126922
2021-12-01,147.671188168097,0.7506255212678781,5.686789151356186,36.2095652173913,0.2391356321939541
2022-01-01,148.649143056627,0.6622516556288538,6.0156931124672575,36.22142857142857,0.0327630391749877
2022-02-01,149.382609223025,0.493421052631704,6.076388888889395,36.224,0.0070991914809859
2022-03-01,150.482808472621,0.736497545007686,6.764960971378442,36.3,0.2098056537102266
2022-04-01,152.560962610749,1.380991064175996,8.145580589254987,36.333333333333336,0.0918273645546419
2022-05-01,154.027894943544,0.9615384615380362,8.902333621434444,36.38157894736842,0.1327860936745306
2022-06-01,155.49482727634,0.952380952381171,9.560723514212,36.33090909090909,-0.1392733848430083
2022-07-01,157.8174701366,1.493710691824024,10.530821917808586,37.0195,1.8953307977179532
2022-08-01,159.977503945142,1.3686911890504527,10.998286959341796,37.582608695652176,1.521113725609946
2022-09-01,161.327525075481,0.8438818565402517,11.180575423950875,37.74090909090909,0.4212065121366404
2022-10-01,163.75756311009,1.5062761506271505,12.665429683705543,37.83857142857143,0.258770496034133
2022-11-01,164.297571562226,0.3297609233309018,12.094195975973657,37.9052380952381,0.1761870603188997
2022-12-01,163.892565223124,-0.2465078060807646,10.984794837948964,37.33863636363637,-1.494784784567571
2023-01-01,163.900935309055,0.0051070565157074,10.260262480368244,36.075,-3.3842595410554788
2023-02-01,162.811827528185,-0.6644914983653716,8.989813723972695,34.9655,-3.0755370755370715
2023-03-01,162.844594606853,0.0201257360509243,8.2147497509532,34.36565217391304,-1.7155419659005466
2023-04-01,162.689934385862,-0.0949741201815235,6.639294614937974,34.22055555555556,-0.422214068929061
2023-05-01,163.369320116868,0.4175954299635354,6.064761955454845,34.287619047619046,0.1959742937387876
2023-06-01,163.476489083813,0.065599199940558,5.133072236086833,34.423,0.3948391756013691
2023-07-01,164.211838467093,0.4498196574939994,4.051749356366119,36.45399999999999,5.900124916480243
2023-08-01,165.980360358394,1.076975879333686,3.752312834753591,37.82043478260869,3.74838092557388
2023-09-01,166.214157125151,0.1408580908320633,3.029013212335374,37.931,0.2923425339418584
2023-10-01,166.535134072034,0.1931104741224487,1.696148201763803,38.416363636363634,1.2795962045915932
2023-11-01,166.316197825455,-0.1314654999372666,1.228640353010002,39.453809523809525,2.7005312040098373
2023-12-01,166.517641146878,0.1211206870147529,1.6017053123674074,39.5005,0.118342124002746
2024-01-01,166.867055207276,0.2098360618078887,1.8097028504614696,39.684090909090905,0.4647812283158581
2024-02-01,167.071085077865,0.1222709122154608,2.61606150753555,39.87428571428571,0.4792721739059313
2024-03-01,167.212630068307,0.0847214168603782,2.6823337133169867,39.77285714285714,-0.2543708799082833
2024-04-01,167.656338543169,0.2653558374632103,3.052680656645834,39.537,-0.5930103085377669
2024-05-01,167.829378041559,0.1032108298997913,2.730046205432246,39.57,0.0834661203429787
2024-06-01,168.539291648025,0.4229972217916433,3.096960665466919,39.27777777777778,-0.7384943700334157
2024-07-01,169.202408392034,0.3934493479383016,3.039104836489037,39.58227272727273,0.7752346663237875
2024-08-01,170.38829543837,0.7008688928282547,2.65569677668982,39.59681818181818,0.0367473961024655
2024-09-01,170.763908442411,0.2204453088016755,2.7372826695106767,39.571000000000005,-0.06520266779928
2024-10-01,170.679225531966,-0.0495906372824372,2.488418724987796,39.63869565217392,0.1710738979907367
2024-11-01,168.906567731578,-1.0385902530686164,1.5574970688312373,39.798421052631575,0.4029532199021801
2024-12-01,168.958926276087,0.0309985249313582,1.466081979299516,39.744,-0.1367417379689706
2025-01-01,168.61763917931,-0.2019941202865527,1.0490890307014222,39.7545,0.0264190821255949
2025-02-01,168.482637066276,-0.0800640512410688,0.8448810802618167,39.8385,0.21129683432064
2025-03-01,168.61763917931,0.0801282051282825,0.8402529823429372,39.7345,-0.2610540055474009
2025-04-01,169.157647631445,0.3202562049636759,0.8954681351874161,39.596363636363634,-0.3476484255152678
2025-05-01,169.427651857513,0.1596169193936125,0.952320645291449,39.625238095238096,0.0729219964227922
2025-06-01,169.562653970547,0.079681274900456,0.6071951012225574,39.563,-0.1570668044656442
2025-07-01,171.452683553021,1.1146496815285234,1.3299309285085492,39.77434782608695,0.5342057631801067
2025-08-01,172.80270468336,0.7874015748033036,1.4170041661478503,39.887142857142855,0.2835873803615829
2025-09-01,173.342713135495,0.3124999999997158,1.5101579230681894,39.82714285714286,-0.1504244117330966
2025-10-01,173.747719474597,0.23364485981332,1.797813373635382,39.94782608695652,0.303017543202988
2025-11-01,174.422730039766,0.3885003885001792,3.265806879075384,39.70105263157895,-0.6177393854684299
2025-12-01,175.772751170105,0.7739938080496778,4.032829187659437,39.73,0.0729133524233649
